Study ID,Study Name,Study Contact,Line ID,Line Name,Control,Strain,Carbon Source,Carbon Labeling,Line Experimenter,Line Contact,Protocol ID,Protocol Name,Assay ID,Assay Name,Measurement Type,Compartment,Measurement Updated,X Units,Y Units,27
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49641,c2b3_7-R3,F,TBD,,,,,1941,Targeted Proteomics,49721,c2b3_7-R3,LCFA_ECOLI,,2018-03-14 23:48:07.547049+00:00,hours,,159436
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49658,c2b3_17-R2,F,TBD,,,,,1941,Targeted Proteomics,49699,c2b3_17-R2,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:03.269885+00:00,hours,,145453
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49642,c2b3_8-R1,F,TBD,,,,,1941,Targeted Proteomics,49722,c2b3_8-R1,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:07.773891+00:00,hours,,3173
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49642,c2b3_8-R1,F,TBD,,,,,1941,Targeted Proteomics,49722,c2b3_8-R1,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:07.746485+00:00,hours,,159594
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49642,c2b3_8-R1,F,TBD,,,,,1941,Targeted Proteomics,49722,c2b3_8-R1,LCFA_ECOLI,,2018-03-14 23:48:07.718217+00:00,hours,,59017
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49674,c2b3_23-R3,F,TBD,,,,,1941,Targeted Proteomics,49715,c2b3_23-R3,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:06.297497+00:00,hours,,53796
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49643,c2b3_8-R2,F,TBD,,,,,1941,Targeted Proteomics,49723,c2b3_8-R2,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:07.941766+00:00,hours,,0
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49643,c2b3_8-R2,F,TBD,,,,,1941,Targeted Proteomics,49723,c2b3_8-R2,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:07.914336+00:00,hours,,158787
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49643,c2b3_8-R2,F,TBD,,,,,1941,Targeted Proteomics,49723,c2b3_8-R2,LCFA_ECOLI,,2018-03-14 23:48:07.886488+00:00,hours,,55927
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49659,c2b3_17-R3,F,TBD,,,,,1941,Targeted Proteomics,49700,c2b3_17-R3,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:03.455254+00:00,hours,,148249
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49644,c2b3_8-R3,F,TBD,,,,,1941,Targeted Proteomics,49724,c2b3_8-R3,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:08.111310+00:00,hours,,4400
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49644,c2b3_8-R3,F,TBD,,,,,1941,Targeted Proteomics,49724,c2b3_8-R3,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:08.083309+00:00,hours,,149067
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49644,c2b3_8-R3,F,TBD,,,,,1941,Targeted Proteomics,49724,c2b3_8-R3,LCFA_ECOLI,,2018-03-14 23:48:08.055101+00:00,hours,,54802
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49667,c2b3_21-R2,F,TBD,,,,,1941,Targeted Proteomics,49708,c2b3_21-R2,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:04.903984+00:00,hours,,49064
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49645,c2b3_10-R1,F,TBD,,,,,1941,Targeted Proteomics,49686,c2b3_10-R1,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:00.706143+00:00,hours,,1317
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49645,c2b3_10-R1,F,TBD,,,,,1941,Targeted Proteomics,49686,c2b3_10-R1,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:00.679465+00:00,hours,,83055
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49645,c2b3_10-R1,F,TBD,,,,,1941,Targeted Proteomics,49686,c2b3_10-R1,LCFA_ECOLI,,2018-03-14 23:48:00.645151+00:00,hours,,97378
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49660,c2b3_19-R1,F,TBD,,,,,1941,Targeted Proteomics,49701,c2b3_19-R1,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:03.631384+00:00,hours,,114318
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49646,c2b3_10-R2,F,TBD,,,,,1941,Targeted Proteomics,49687,c2b3_10-R2,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:00.872759+00:00,hours,,2582
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49646,c2b3_10-R2,F,TBD,,,,,1941,Targeted Proteomics,49687,c2b3_10-R2,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:00.844265+00:00,hours,,81822
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49646,c2b3_10-R2,F,TBD,,,,,1941,Targeted Proteomics,49687,c2b3_10-R2,LCFA_ECOLI,,2018-03-14 23:48:00.816793+00:00,hours,,98642
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49671,c2b3_22-R3,F,TBD,,,,,1941,Targeted Proteomics,49712,c2b3_22-R3,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:05.719625+00:00,hours,,43247
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49647,c2b3_10-R3,F,TBD,,,,,1941,Targeted Proteomics,49688,c2b3_10-R3,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:01.041255+00:00,hours,,1221
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49647,c2b3_10-R3,F,TBD,,,,,1941,Targeted Proteomics,49688,c2b3_10-R3,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:01.013294+00:00,hours,,88422
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49647,c2b3_10-R3,F,TBD,,,,,1941,Targeted Proteomics,49688,c2b3_10-R3,LCFA_ECOLI,,2018-03-14 23:48:00.985059+00:00,hours,,95122
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49661,c2b3_19-R2,F,TBD,,,,,1941,Targeted Proteomics,49702,c2b3_19-R2,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:03.803711+00:00,hours,,112921
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49648,c2b3_11-R1,F,TBD,,,,,1941,Targeted Proteomics,49689,c2b3_11-R1,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:01.209863+00:00,hours,,1668
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49648,c2b3_11-R1,F,TBD,,,,,1941,Targeted Proteomics,49689,c2b3_11-R1,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:01.181979+00:00,hours,,162636
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49648,c2b3_11-R1,F,TBD,,,,,1941,Targeted Proteomics,49689,c2b3_11-R1,LCFA_ECOLI,,2018-03-14 23:48:01.153446+00:00,hours,,174649
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49668,c2b3_21-R3,F,TBD,,,,,1941,Targeted Proteomics,49709,c2b3_21-R3,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:05.132972+00:00,hours,,64696
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49649,c2b3_11-R2,F,TBD,,,,,1941,Targeted Proteomics,49690,c2b3_11-R2,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:01.451076+00:00,hours,,1337
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49649,c2b3_11-R2,F,TBD,,,,,1941,Targeted Proteomics,49690,c2b3_11-R2,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:01.406208+00:00,hours,,183474
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49649,c2b3_11-R2,F,TBD,,,,,1941,Targeted Proteomics,49690,c2b3_11-R2,LCFA_ECOLI,,2018-03-14 23:48:01.363187+00:00,hours,,154436
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49662,c2b3_19-R3,F,TBD,,,,,1941,Targeted Proteomics,49703,c2b3_19-R3,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:03.967425+00:00,hours,,112486
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49650,c2b3_11-R3,F,TBD,,,,,1941,Targeted Proteomics,49691,c2b3_11-R3,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:01.626925+00:00,hours,,1434
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49650,c2b3_11-R3,F,TBD,,,,,1941,Targeted Proteomics,49691,c2b3_11-R3,sp|Q41635|FATB_UMBCA,,2018-03-14 23:48:01.595316+00:00,hours,,178113
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49650,c2b3_11-R3,F,TBD,,,,,1941,Targeted Proteomics,49691,c2b3_11-R3,LCFA_ECOLI,,2018-03-14 23:48:01.566432+00:00,hours,,154485
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49674,c2b3_23-R3,F,TBD,,,,,1941,Targeted Proteomics,49715,c2b3_23-R3,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:06.327512+00:00,hours,,2530
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49651,c2b3_15-R1,F,TBD,,,,,1941,Targeted Proteomics,49692,c2b3_15-R1,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:01.892579+00:00,hours,,803
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49663,c2b3_20-R1,F,TBD,,,,,1941,Targeted Proteomics,49704,c2b3_20-R1,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:04.169837+00:00,hours,,2060
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49651,c2b3_15-R1,F,TBD,,,,,1941,Targeted Proteomics,49692,c2b3_15-R1,LCFA_ECOLI,,2018-03-14 23:48:01.803305+00:00,hours,,113120
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49669,c2b3_22-R1,F,TBD,,,,,1941,Targeted Proteomics,49710,c2b3_22-R1,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:05.330166+00:00,hours,,3377
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49652,c2b3_15-R2,F,TBD,,,,,1941,Targeted Proteomics,49693,c2b3_15-R2,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:02.155763+00:00,hours,,1960
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49663,c2b3_20-R1,F,TBD,,,,,1941,Targeted Proteomics,49704,c2b3_20-R1,LCFA_ECOLI,,2018-03-14 23:48:04.111453+00:00,hours,,677233
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49652,c2b3_15-R2,F,TBD,,,,,1941,Targeted Proteomics,49693,c2b3_15-R2,LCFA_ECOLI,,2018-03-14 23:48:02.069527+00:00,hours,,112906
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49672,c2b3_23-R1,F,TBD,,,,,1941,Targeted Proteomics,49713,c2b3_23-R1,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:05.953954+00:00,hours,,1835
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49653,c2b3_15-R3,F,TBD,,,,,1941,Targeted Proteomics,49694,c2b3_15-R3,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:02.328451+00:00,hours,,1080
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49664,c2b3_20-R2,F,TBD,,,,,1941,Targeted Proteomics,49705,c2b3_20-R2,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:04.338984+00:00,hours,,2144
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49653,c2b3_15-R3,F,TBD,,,,,1941,Targeted Proteomics,49694,c2b3_15-R3,LCFA_ECOLI,,2018-03-14 23:48:02.271610+00:00,hours,,109250
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49669,c2b3_22-R1,F,TBD,,,,,1941,Targeted Proteomics,49710,c2b3_22-R1,LCFA_ECOLI,,2018-03-14 23:48:05.272114+00:00,hours,,11739
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49654,c2b3_16-R1,F,TBD,,,,,1941,Targeted Proteomics,49695,c2b3_16-R1,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:02.502681+00:00,hours,,1914
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49664,c2b3_20-R2,F,TBD,,,,,1941,Targeted Proteomics,49705,c2b3_20-R2,LCFA_ECOLI,,2018-03-14 23:48:04.283369+00:00,hours,,689653
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49654,c2b3_16-R1,F,TBD,,,,,1941,Targeted Proteomics,49695,c2b3_16-R1,LCFA_ECOLI,,2018-03-14 23:48:02.447093+00:00,hours,,53887
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49673,c2b3_23-R2,F,TBD,,,,,1941,Targeted Proteomics,49714,c2b3_23-R2,LCFA_ECOLI,,2018-03-14 23:48:06.070799+00:00,hours,,906
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49655,c2b3_16-R2,F,TBD,,,,,1941,Targeted Proteomics,49696,c2b3_16-R2,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:02.671955+00:00,hours,,2825
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49665,c2b3_20-R3,F,TBD,,,,,1941,Targeted Proteomics,49706,c2b3_20-R3,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:04.516153+00:00,hours,,4529
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49655,c2b3_16-R2,F,TBD,,,,,1941,Targeted Proteomics,49696,c2b3_16-R2,LCFA_ECOLI,,2018-03-14 23:48:02.614528+00:00,hours,,50384
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49670,c2b3_22-R2,F,TBD,,,,,1941,Targeted Proteomics,49711,c2b3_22-R2,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:05.506386+00:00,hours,,1605
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49656,c2b3_16-R3,F,TBD,,,,,1941,Targeted Proteomics,49697,c2b3_16-R3,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:02.843636+00:00,hours,,1386
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49665,c2b3_20-R3,F,TBD,,,,,1941,Targeted Proteomics,49706,c2b3_20-R3,LCFA_ECOLI,,2018-03-14 23:48:04.457593+00:00,hours,,660478
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49656,c2b3_16-R3,F,TBD,,,,,1941,Targeted Proteomics,49697,c2b3_16-R3,LCFA_ECOLI,,2018-03-14 23:48:02.787349+00:00,hours,,57026
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49672,c2b3_23-R1,F,TBD,,,,,1941,Targeted Proteomics,49713,c2b3_23-R1,LCFA_ECOLI,,2018-03-14 23:48:05.896027+00:00,hours,,1962
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49657,c2b3_17-R1,F,TBD,,,,,1941,Targeted Proteomics,49698,c2b3_17-R1,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:03.078575+00:00,hours,,2766
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49666,c2b3_21-R1,F,TBD,,,,,1941,Targeted Proteomics,49707,c2b3_21-R1,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:04.687314+00:00,hours,,3673
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49657,c2b3_17-R1,F,TBD,,,,,1941,Targeted Proteomics,49698,c2b3_17-R1,LCFA_ECOLI,,2018-03-14 23:48:03.004180+00:00,hours,,33553
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49670,c2b3_22-R2,F,TBD,,,,,1941,Targeted Proteomics,49711,c2b3_22-R2,LCFA_ECOLI,,2018-03-14 23:48:05.447867+00:00,hours,,10798
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49658,c2b3_17-R2,F,TBD,,,,,1941,Targeted Proteomics,49699,c2b3_17-R2,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:03.312691+00:00,hours,,3252
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49666,c2b3_21-R1,F,TBD,,,,,1941,Targeted Proteomics,49707,c2b3_21-R1,LCFA_ECOLI,,2018-03-14 23:48:04.630472+00:00,hours,,47889
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49658,c2b3_17-R2,F,TBD,,,,,1941,Targeted Proteomics,49699,c2b3_17-R2,LCFA_ECOLI,,2018-03-14 23:48:03.226336+00:00,hours,,39194
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49674,c2b3_23-R3,F,TBD,,,,,1941,Targeted Proteomics,49715,c2b3_23-R3,LCFA_ECOLI,,2018-03-14 23:48:06.267825+00:00,hours,,1785
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49659,c2b3_17-R3,F,TBD,,,,,1941,Targeted Proteomics,49700,c2b3_17-R3,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:03.486389+00:00,hours,,2473
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49667,c2b3_21-R2,F,TBD,,,,,1941,Targeted Proteomics,49708,c2b3_21-R2,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:04.946725+00:00,hours,,3520
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49659,c2b3_17-R3,F,TBD,,,,,1941,Targeted Proteomics,49700,c2b3_17-R3,LCFA_ECOLI,,2018-03-14 23:48:03.426553+00:00,hours,,40577
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49671,c2b3_22-R3,F,TBD,,,,,1941,Targeted Proteomics,49712,c2b3_22-R3,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:05.756910+00:00,hours,,0
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49660,c2b3_19-R1,F,TBD,,,,,1941,Targeted Proteomics,49701,c2b3_19-R1,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:03.660242+00:00,hours,,651
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49667,c2b3_21-R2,F,TBD,,,,,1941,Targeted Proteomics,49708,c2b3_21-R2,LCFA_ECOLI,,2018-03-14 23:48:04.861286+00:00,hours,,41662
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49660,c2b3_19-R1,F,TBD,,,,,1941,Targeted Proteomics,49701,c2b3_19-R1,LCFA_ECOLI,,2018-03-14 23:48:03.602259+00:00,hours,,3380
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49673,c2b3_23-R2,F,TBD,,,,,1941,Targeted Proteomics,49714,c2b3_23-R2,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:06.149537+00:00,hours,,3608
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49661,c2b3_19-R2,F,TBD,,,,,1941,Targeted Proteomics,49702,c2b3_19-R2,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:03.830206+00:00,hours,,2163
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49668,c2b3_21-R3,F,TBD,,,,,1941,Targeted Proteomics,49709,c2b3_21-R3,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:05.161330+00:00,hours,,4597
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49661,c2b3_19-R2,F,TBD,,,,,1941,Targeted Proteomics,49702,c2b3_19-R2,LCFA_ECOLI,,2018-03-14 23:48:03.775088+00:00,hours,,2592
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49671,c2b3_22-R3,F,TBD,,,,,1941,Targeted Proteomics,49712,c2b3_22-R3,LCFA_ECOLI,,2018-03-14 23:48:05.679231+00:00,hours,,11314
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49662,c2b3_19-R3,F,TBD,,,,,1941,Targeted Proteomics,49703,c2b3_19-R3,sp|Q6F7B8|ACR1_ACIAD,,2018-03-14 23:48:03.995267+00:00,hours,,0
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49668,c2b3_21-R3,F,TBD,,,,,1941,Targeted Proteomics,49709,c2b3_21-R3,LCFA_ECOLI,,2018-03-14 23:48:05.103192+00:00,hours,,49461
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49662,c2b3_19-R3,F,TBD,,,,,1941,Targeted Proteomics,49703,c2b3_19-R3,LCFA_ECOLI,,2018-03-14 23:48:03.939423+00:00,hours,,2532
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49650,c2b3_11-R3,F,TBD,,,,,1941,Targeted Proteomics,49691,c2b3_11-R3,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:01.713653+00:00,hours,,108800
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49647,c2b3_10-R3,F,TBD,,,,,1941,Targeted Proteomics,49688,c2b3_10-R3,AHR_ECOLI,,2018-03-14 23:48:00.957511+00:00,hours,,832
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49647,c2b3_10-R3,F,TBD,,,,,1941,Targeted Proteomics,49688,c2b3_10-R3,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:01.097465+00:00,hours,,448846
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49646,c2b3_10-R2,F,TBD,,,,,1941,Targeted Proteomics,49687,c2b3_10-R2,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:00.929605+00:00,hours,,444221
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49645,c2b3_10-R1,F,TBD,,,,,1941,Targeted Proteomics,49686,c2b3_10-R1,AHR_ECOLI,,2018-03-14 23:48:00.600677+00:00,hours,,1241
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49644,c2b3_8-R3,F,TBD,,,,,1941,Targeted Proteomics,49724,c2b3_8-R3,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:08.168907+00:00,hours,,326229
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49643,c2b3_8-R2,F,TBD,,,,,1941,Targeted Proteomics,49723,c2b3_8-R2,AHR_ECOLI,,2018-03-14 23:48:07.858469+00:00,hours,,4519
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49642,c2b3_8-R1,F,TBD,,,,,1941,Targeted Proteomics,49722,c2b3_8-R1,AHR_ECOLI,,2018-03-14 23:48:07.689555+00:00,hours,,4451
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49642,c2b3_8-R1,F,TBD,,,,,1941,Targeted Proteomics,49722,c2b3_8-R1,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:07.830738+00:00,hours,,374118
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49640,c2b3_7-R2,F,TBD,,,,,1941,Targeted Proteomics,49720,c2b3_7-R2,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:07.490189+00:00,hours,,762785
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49639,c2b3_7-R1,F,TBD,,,,,1941,Targeted Proteomics,49719,c2b3_7-R1,AHR_ECOLI,,2018-03-14 23:48:07.077698+00:00,hours,,1775
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49638,c2b3_5-R3,F,TBD,,,,,1941,Targeted Proteomics,49718,c2b3_5-R3,AHR_ECOLI,,2018-03-14 23:48:06.811122+00:00,hours,,3696
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49638,c2b3_5-R3,F,TBD,,,,,1941,Targeted Proteomics,49718,c2b3_5-R3,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:07.035541+00:00,hours,,525089
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49636,c2b3_5-R1,F,TBD,,,,,1941,Targeted Proteomics,49716,c2b3_5-R1,AHR_ECOLI,,2018-03-14 23:48:06.411948+00:00,hours,,3819
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49636,c2b3_5-R1,F,TBD,,,,,1941,Targeted Proteomics,49716,c2b3_5-R1,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:06.557995+00:00,hours,,463422
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49635,c1_tak32-R3,F,JBEI-17826,,,,,1941,Targeted Proteomics,49682,c1_tak32-R3,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:47:59.986612+00:00,hours,,468
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49634,c1_tak32-R2,F,JBEI-17826,,,,,1941,Targeted Proteomics,49681,c1_tak32-R2,AHR_ECOLI,,2018-03-14 23:47:59.599483+00:00,hours,,4111
49580,Ajinomoto Cycle 2 Batch 3,PaulOpgenorth@lbl.gov,49656,c2b3_16-R3,F,TBD,,,,,1941,Targeted Proteomics,49697,c2b3_16-R3,tr|A1U3L3|A1U3L3_MARHV,,2018-03-14 23:48:02.917620+00:00,hours,,1219
