Study ID,Study Name,Study Contact,Line ID,Line Name,Control,Strain,Carbon Source,Carbon Labeling,Line Experimenter,Line Contact,Protocol ID,Protocol Name,Assay ID,Assay Name,Measurement Type,Compartment,Measurement Updated,X Units,Y Units,27.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50159,c2-b5-9017-R1,F,JBEI-9017,,,,,1929,GC-MS,50204,c2-b5-9017-R1,tetradecan-1-ol,,2018-04-13 01:20:33.161262+00:00,hours,g/L,0.27076
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50159,c2-b5-9017-R1,F,JBEI-9017,,,,,1929,GC-MS,50204,c2-b5-9017-R1,hexadecan-1-ol,,2018-04-13 01:20:33.193008+00:00,hours,g/L,0.77992
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50187,c2-b5-03_c2_0.5mMiptg-R2,F,TBD,,,,,1929,GC-MS,50232,c2-b5-03_c2_0.5mMiptg-R2,tetradecan-1-ol,,2018-04-13 01:20:35.766798+00:00,hours,g/L,0.00776
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50159,c2-b5-9017-R1,F,JBEI-9017,,,,,1929,GC-MS,50204,c2-b5-9017-R1,octadecan-1-ol,,2018-04-13 01:20:33.221144+00:00,hours,g/L,0.49173
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50201,c2-b5-04_c2_1.0mMiptg-R1,F,TBD,,,,,1929,GC-MS,50246,c2-b5-04_c2_1.0mMiptg-R1,hexadecan-1-ol,,2018-04-13 01:20:36.873272+00:00,hours,g/L,0.05175
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50187,c2-b5-03_c2_0.5mMiptg-R2,F,TBD,,,,,1929,GC-MS,50232,c2-b5-03_c2_0.5mMiptg-R2,hexadecan-1-ol,,2018-04-13 01:20:35.792152+00:00,hours,g/L,0.06276
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50187,c2-b5-03_c2_0.5mMiptg-R2,F,TBD,,,,,1929,GC-MS,50232,c2-b5-03_c2_0.5mMiptg-R2,octadecan-1-ol,,2018-04-13 01:20:35.816858+00:00,hours,g/L,0.09953
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50201,c2-b5-04_c2_1.0mMiptg-R1,F,TBD,,,,,1929,GC-MS,50246,c2-b5-04_c2_1.0mMiptg-R1,octadecan-1-ol,,2018-04-13 01:20:36.899617+00:00,hours,g/L,0.0983
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50186,c2-b5-03_c2_0.5mMiptg-R1,F,TBD,,,,,1929,GC-MS,50231,c2-b5-03_c2_0.5mMiptg-R1,dodecan-1-ol,,2018-04-06 22:56:06.828981+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50186,c2-b5-03_c2_0.5mMiptg-R1,F,TBD,,,,,1929,GC-MS,50231,c2-b5-03_c2_0.5mMiptg-R1,tetradecan-1-ol,,2018-04-13 01:20:35.690789+00:00,hours,g/L,0.00779
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50200,c2-b5-03_c2_1.0mMiptg-R3,F,TBD,,,,,1929,GC-MS,50245,c2-b5-03_c2_1.0mMiptg-R3,dodecan-1-ol,,2018-04-06 22:56:07.339642+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50186,c2-b5-03_c2_0.5mMiptg-R1,F,TBD,,,,,1929,GC-MS,50231,c2-b5-03_c2_0.5mMiptg-R1,hexadecan-1-ol,,2018-04-13 01:20:35.716232+00:00,hours,g/L,0.06382
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50186,c2-b5-03_c2_0.5mMiptg-R1,F,TBD,,,,,1929,GC-MS,50231,c2-b5-03_c2_0.5mMiptg-R1,octadecan-1-ol,,2018-04-13 01:20:35.741478+00:00,hours,g/L,0.09846
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50200,c2-b5-03_c2_1.0mMiptg-R3,F,TBD,,,,,1929,GC-MS,50245,c2-b5-03_c2_1.0mMiptg-R3,tetradecan-1-ol,,2018-04-13 01:20:36.772884+00:00,hours,g/L,0.00765
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50185,c2-b5-02_c2_0.5mMiptg-R3,F,TBD,,,,,1929,GC-MS,50230,c2-b5-02_c2_0.5mMiptg-R3,dodecan-1-ol,,2018-04-06 22:56:06.788989+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50185,c2-b5-02_c2_0.5mMiptg-R3,F,TBD,,,,,1929,GC-MS,50230,c2-b5-02_c2_0.5mMiptg-R3,tetradecan-1-ol,,2018-04-13 01:20:35.610131+00:00,hours,g/L,0.00903
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50200,c2-b5-03_c2_1.0mMiptg-R3,F,TBD,,,,,1929,GC-MS,50245,c2-b5-03_c2_1.0mMiptg-R3,hexadecan-1-ol,,2018-04-13 01:20:36.797163+00:00,hours,g/L,0.06243
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50185,c2-b5-02_c2_0.5mMiptg-R3,F,TBD,,,,,1929,GC-MS,50230,c2-b5-02_c2_0.5mMiptg-R3,hexadecan-1-ol,,2018-04-13 01:20:35.637062+00:00,hours,g/L,0.06655
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50185,c2-b5-02_c2_0.5mMiptg-R3,F,TBD,,,,,1929,GC-MS,50230,c2-b5-02_c2_0.5mMiptg-R3,octadecan-1-ol,,2018-04-13 01:20:35.665351+00:00,hours,g/L,0.09872
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50200,c2-b5-03_c2_1.0mMiptg-R3,F,TBD,,,,,1929,GC-MS,50245,c2-b5-03_c2_1.0mMiptg-R3,octadecan-1-ol,,2018-04-13 01:20:36.821645+00:00,hours,g/L,0.09903
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50184,c2-b5-02_c2_0.5mMiptg-R2,F,TBD,,,,,1929,GC-MS,50229,c2-b5-02_c2_0.5mMiptg-R2,dodecan-1-ol,,2018-04-06 22:56:06.749380+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50184,c2-b5-02_c2_0.5mMiptg-R2,F,TBD,,,,,1929,GC-MS,50229,c2-b5-02_c2_0.5mMiptg-R2,tetradecan-1-ol,,2018-04-13 01:20:35.534340+00:00,hours,g/L,0.00874
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50199,c2-b5-03_c2_1.0mMiptg-R2,F,TBD,,,,,1929,GC-MS,50244,c2-b5-03_c2_1.0mMiptg-R2,dodecan-1-ol,,2018-04-06 22:56:07.303690+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50184,c2-b5-02_c2_0.5mMiptg-R2,F,TBD,,,,,1929,GC-MS,50229,c2-b5-02_c2_0.5mMiptg-R2,hexadecan-1-ol,,2018-04-13 01:20:35.559230+00:00,hours,g/L,0.06506
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50184,c2-b5-02_c2_0.5mMiptg-R2,F,TBD,,,,,1929,GC-MS,50229,c2-b5-02_c2_0.5mMiptg-R2,octadecan-1-ol,,2018-04-13 01:20:35.585016+00:00,hours,g/L,0.09957
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50199,c2-b5-03_c2_1.0mMiptg-R2,F,TBD,,,,,1929,GC-MS,50244,c2-b5-03_c2_1.0mMiptg-R2,tetradecan-1-ol,,2018-04-13 01:20:36.696661+00:00,hours,g/L,0.00743
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50183,c2-b5-02_c2_0.5mMiptg-R1,F,TBD,,,,,1929,GC-MS,50228,c2-b5-02_c2_0.5mMiptg-R1,dodecan-1-ol,,2018-04-06 22:56:06.712955+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50183,c2-b5-02_c2_0.5mMiptg-R1,F,TBD,,,,,1929,GC-MS,50228,c2-b5-02_c2_0.5mMiptg-R1,tetradecan-1-ol,,2018-04-13 01:20:35.458400+00:00,hours,g/L,0.00847
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50169,c2-b5-07_c2-R2,F,TBD,,,,,1930,HPLC,50292,c2-b5-07_c2-R2,D-Lactate,,2018-04-12 23:19:56.604756+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50184,c2-b5-02_c2_0.5mMiptg-R2,F,TBD,,,,,1930,HPLC,50307,c2-b5-02_c2_0.5mMiptg-R2,Acetate,,2018-04-12 23:19:59.008868+00:00,hours,g/L,2.70664
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50167,c2-b5-03_c2-R3,F,TBD,,,,,1930,HPLC,50290,c2-b5-03_c2-R3,Formate,,2018-04-12 23:19:56.179372+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50166,c2-b5-03_c2-R2,F,TBD,,,,,1930,HPLC,50289,c2-b5-03_c2-R2,Acetate,,2018-04-12 23:19:56.048500+00:00,hours,g/L,2.96098
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50159,c2-b5-9017-R1,F,JBEI-9017,,,,,1930,HPLC,50282,c2-b5-9017-R1,Succinate,,2018-04-12 23:19:54.694148+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50198,c2-b5-03_c2_1.0mMiptg-R1,F,TBD,,,,,1930,HPLC,50321,c2-b5-03_c2_1.0mMiptg-R1,D-Lactate,,2018-04-12 23:20:01.188246+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50198,c2-b5-03_c2_1.0mMiptg-R1,F,TBD,,,,,1930,HPLC,50321,c2-b5-03_c2_1.0mMiptg-R1,Formate,,2018-04-12 23:20:01.213608+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50184,c2-b5-02_c2_0.5mMiptg-R2,F,TBD,,,,,1930,HPLC,50307,c2-b5-02_c2_0.5mMiptg-R2,Succinate,,2018-04-12 23:19:58.934016+00:00,hours,g/L,0.18657
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50198,c2-b5-03_c2_1.0mMiptg-R1,F,TBD,,,,,1930,HPLC,50321,c2-b5-03_c2_1.0mMiptg-R1,Acetate,,2018-04-12 23:20:01.240518+00:00,hours,g/L,2.86043
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50184,c2-b5-02_c2_0.5mMiptg-R2,F,TBD,,,,,1930,HPLC,50307,c2-b5-02_c2_0.5mMiptg-R2,D-Glucose,,2018-04-12 23:19:58.909176+00:00,hours,g/L,2.61068
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50197,c2-b5-02_c2_1.0mMiptg-R3,F,TBD,,,,,1930,HPLC,50320,c2-b5-02_c2_1.0mMiptg-R3,Pyruvate,,2018-04-12 23:20:00.954610+00:00,hours,g/L,0.15863
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50184,c2-b5-02_c2_0.5mMiptg-R2,F,TBD,,,,,1930,HPLC,50307,c2-b5-02_c2_0.5mMiptg-R2,Pyruvate,,2018-04-12 23:19:58.883880+00:00,hours,g/L,0.14899
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50165,c2-b5-03_c2-R1,F,TBD,,,,,1930,HPLC,50288,c2-b5-03_c2-R1,Pyruvate,,2018-04-12 23:19:55.761821+00:00,hours,g/L,0.13398
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50160,c2-b5-9017-R2,F,JBEI-9017,,,,,1930,HPLC,50283,c2-b5-9017-R2,Pyruvate,,2018-04-12 23:19:54.836917+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50197,c2-b5-02_c2_1.0mMiptg-R3,F,TBD,,,,,1930,HPLC,50320,c2-b5-02_c2_1.0mMiptg-R3,D-Glucose,,2018-04-12 23:20:00.980580+00:00,hours,g/L,2.41211
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50185,c2-b5-02_c2_0.5mMiptg-R3,F,TBD,,,,,1930,HPLC,50308,c2-b5-02_c2_0.5mMiptg-R3,Formate,,2018-04-12 23:19:59.139725+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50197,c2-b5-02_c2_1.0mMiptg-R3,F,TBD,,,,,1930,HPLC,50320,c2-b5-02_c2_1.0mMiptg-R3,Succinate,,2018-04-12 23:20:01.005893+00:00,hours,g/L,0.34832
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50185,c2-b5-02_c2_0.5mMiptg-R3,F,TBD,,,,,1930,HPLC,50308,c2-b5-02_c2_0.5mMiptg-R3,D-Lactate,,2018-04-12 23:19:59.112647+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50163,c2-b5-11_c1-R2,F,JBEI-17785,,,,,1930,HPLC,50286,c2-b5-11_c1-R2,Formate,,2018-04-12 23:19:55.543112+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50197,c2-b5-02_c2_1.0mMiptg-R3,F,TBD,,,,,1930,HPLC,50320,c2-b5-02_c2_1.0mMiptg-R3,D-Lactate,,2018-04-12 23:20:01.032384+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50197,c2-b5-02_c2_1.0mMiptg-R3,F,TBD,,,,,1930,HPLC,50320,c2-b5-02_c2_1.0mMiptg-R3,Formate,,2018-04-12 23:20:01.058615+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50167,c2-b5-03_c2-R3,F,TBD,,,,,1930,HPLC,50290,c2-b5-03_c2-R3,Acetate,,2018-04-12 23:19:56.203861+00:00,hours,g/L,2.97474
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50166,c2-b5-03_c2-R2,F,TBD,,,,,1930,HPLC,50289,c2-b5-03_c2-R2,D-Lactate,,2018-04-12 23:19:55.996296+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50185,c2-b5-02_c2_0.5mMiptg-R3,F,TBD,,,,,1930,HPLC,50308,c2-b5-02_c2_0.5mMiptg-R3,Pyruvate,,2018-04-12 23:19:59.033999+00:00,hours,g/L,0.14422
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50197,c2-b5-02_c2_1.0mMiptg-R3,F,TBD,,,,,1930,HPLC,50320,c2-b5-02_c2_1.0mMiptg-R3,Acetate,,2018-04-12 23:20:01.084192+00:00,hours,g/L,2.93595
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50196,c2-b5-02_c2_1.0mMiptg-R2,F,TBD,,,,,1930,HPLC,50319,c2-b5-02_c2_1.0mMiptg-R2,Pyruvate,,2018-04-12 23:20:00.807737+00:00,hours,g/L,0.16974
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50166,c2-b5-03_c2-R2,F,TBD,,,,,1930,HPLC,50289,c2-b5-03_c2-R2,Formate,,2018-04-12 23:19:56.022159+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50186,c2-b5-03_c2_0.5mMiptg-R1,F,TBD,,,,,1930,HPLC,50309,c2-b5-03_c2_0.5mMiptg-R1,Formate,,2018-04-12 23:19:59.297524+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50196,c2-b5-02_c2_1.0mMiptg-R2,F,TBD,,,,,1930,HPLC,50319,c2-b5-02_c2_1.0mMiptg-R2,D-Glucose,,2018-04-12 23:20:00.831992+00:00,hours,g/L,2.66174
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50186,c2-b5-03_c2_0.5mMiptg-R1,F,TBD,,,,,1930,HPLC,50309,c2-b5-03_c2_0.5mMiptg-R1,D-Lactate,,2018-04-12 23:19:59.270983+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50196,c2-b5-02_c2_1.0mMiptg-R2,F,TBD,,,,,1930,HPLC,50319,c2-b5-02_c2_1.0mMiptg-R2,Succinate,,2018-04-12 23:20:00.855108+00:00,hours,g/L,0.31182
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50186,c2-b5-03_c2_0.5mMiptg-R1,F,TBD,,,,,1930,HPLC,50309,c2-b5-03_c2_0.5mMiptg-R1,Succinate,,2018-04-12 23:19:59.244283+00:00,hours,g/L,0.17009
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50166,c2-b5-03_c2-R2,F,TBD,,,,,1930,HPLC,50289,c2-b5-03_c2-R2,Pyruvate,,2018-04-12 23:19:55.916366+00:00,hours,g/L,0.12821
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50186,c2-b5-03_c2_0.5mMiptg-R1,F,TBD,,,,,1930,HPLC,50309,c2-b5-03_c2_0.5mMiptg-R1,D-Glucose,,2018-04-12 23:19:59.218504+00:00,hours,g/L,2.94726
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50166,c2-b5-03_c2-R2,F,TBD,,,,,1930,HPLC,50289,c2-b5-03_c2-R2,Succinate,,2018-04-12 23:19:55.969414+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50186,c2-b5-03_c2_0.5mMiptg-R1,F,TBD,,,,,1930,HPLC,50309,c2-b5-03_c2_0.5mMiptg-R1,Pyruvate,,2018-04-12 23:19:59.192605+00:00,hours,g/L,0.16835
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50196,c2-b5-02_c2_1.0mMiptg-R2,F,TBD,,,,,1930,HPLC,50319,c2-b5-02_c2_1.0mMiptg-R2,D-Lactate,,2018-04-12 23:20:00.879877+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50196,c2-b5-02_c2_1.0mMiptg-R2,F,TBD,,,,,1930,HPLC,50319,c2-b5-02_c2_1.0mMiptg-R2,Formate,,2018-04-12 23:20:00.904923+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50166,c2-b5-03_c2-R2,F,TBD,,,,,1930,HPLC,50289,c2-b5-03_c2-R2,D-Glucose,,2018-04-12 23:19:55.942505+00:00,hours,g/L,1.95422
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50187,c2-b5-03_c2_0.5mMiptg-R2,F,TBD,,,,,1930,HPLC,50310,c2-b5-03_c2_0.5mMiptg-R2,Formate,,2018-04-12 23:19:59.459748+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50196,c2-b5-02_c2_1.0mMiptg-R2,F,TBD,,,,,1930,HPLC,50319,c2-b5-02_c2_1.0mMiptg-R2,Acetate,,2018-04-12 23:20:00.929721+00:00,hours,g/L,2.81297
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50187,c2-b5-03_c2_0.5mMiptg-R2,F,TBD,,,,,1930,HPLC,50310,c2-b5-03_c2_0.5mMiptg-R2,D-Lactate,,2018-04-12 23:19:59.431113+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50195,c2-b5-02_c2_1.0mMiptg-R1,F,TBD,,,,,1930,HPLC,50318,c2-b5-02_c2_1.0mMiptg-R1,Pyruvate,,2018-04-12 23:20:00.649326+00:00,hours,g/L,0.17416
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50187,c2-b5-03_c2_0.5mMiptg-R2,F,TBD,,,,,1930,HPLC,50310,c2-b5-03_c2_0.5mMiptg-R2,Succinate,,2018-04-12 23:19:59.404619+00:00,hours,g/L,0.1967
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50169,c2-b5-07_c2-R2,F,TBD,,,,,1930,HPLC,50292,c2-b5-07_c2-R2,Formate,,2018-04-12 23:19:56.628618+00:00,hours,g/L,0.31366
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50168,c2-b5-07_c2-R1,F,TBD,,,,,1930,HPLC,50291,c2-b5-07_c2-R1,Acetate,,2018-04-12 23:19:56.479640+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50167,c2-b5-03_c2-R3,F,TBD,,,,,1930,HPLC,50290,c2-b5-03_c2-R3,D-Lactate,,2018-04-12 23:19:56.153098+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50187,c2-b5-03_c2_0.5mMiptg-R2,F,TBD,,,,,1930,HPLC,50310,c2-b5-03_c2_0.5mMiptg-R2,Pyruvate,,2018-04-12 23:19:59.349031+00:00,hours,g/L,0.16749
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50159,c2-b5-9017-R1,F,JBEI-9017,,,,,1930,HPLC,50282,c2-b5-9017-R1,Acetate,,2018-04-12 23:19:54.804569+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50188,c2-b5-03_c2_0.5mMiptg-R3,F,TBD,,,,,1930,HPLC,50311,c2-b5-03_c2_0.5mMiptg-R3,Acetate,,2018-04-12 23:19:59.649546+00:00,hours,g/L,2.95898
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50195,c2-b5-02_c2_1.0mMiptg-R1,F,TBD,,,,,1930,HPLC,50318,c2-b5-02_c2_1.0mMiptg-R1,D-Glucose,,2018-04-12 23:20:00.678517+00:00,hours,g/L,2.77409
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50188,c2-b5-03_c2_0.5mMiptg-R3,F,TBD,,,,,1930,HPLC,50311,c2-b5-03_c2_0.5mMiptg-R3,Formate,,2018-04-12 23:19:59.623374+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50195,c2-b5-02_c2_1.0mMiptg-R1,F,TBD,,,,,1930,HPLC,50318,c2-b5-02_c2_1.0mMiptg-R1,Succinate,,2018-04-12 23:20:00.705181+00:00,hours,g/L,0.33508
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50159,c2-b5-9017-R1,F,JBEI-9017,,,,,1930,HPLC,50282,c2-b5-9017-R1,D-Lactate,,2018-04-12 23:19:54.731431+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50195,c2-b5-02_c2_1.0mMiptg-R1,F,TBD,,,,,1930,HPLC,50318,c2-b5-02_c2_1.0mMiptg-R1,D-Lactate,,2018-04-12 23:20:00.732001+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50188,c2-b5-03_c2_0.5mMiptg-R3,F,TBD,,,,,1930,HPLC,50311,c2-b5-03_c2_0.5mMiptg-R3,Succinate,,2018-04-12 23:19:59.569244+00:00,hours,g/L,0.1915
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50195,c2-b5-02_c2_1.0mMiptg-R1,F,TBD,,,,,1930,HPLC,50318,c2-b5-02_c2_1.0mMiptg-R1,Formate,,2018-04-12 23:20:00.757980+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50188,c2-b5-03_c2_0.5mMiptg-R3,F,TBD,,,,,1930,HPLC,50311,c2-b5-03_c2_0.5mMiptg-R3,D-Glucose,,2018-04-12 23:19:59.542410+00:00,hours,g/L,3.57669
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50167,c2-b5-03_c2-R3,F,TBD,,,,,1930,HPLC,50290,c2-b5-03_c2-R3,Pyruvate,,2018-04-12 23:19:56.074629+00:00,hours,g/L,0.12314
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50188,c2-b5-03_c2_0.5mMiptg-R3,F,TBD,,,,,1930,HPLC,50311,c2-b5-03_c2_0.5mMiptg-R3,Pyruvate,,2018-04-12 23:19:59.516036+00:00,hours,g/L,0.15736
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50167,c2-b5-03_c2-R3,F,TBD,,,,,1930,HPLC,50290,c2-b5-03_c2-R3,Succinate,,2018-04-12 23:19:56.126923+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50189,c2-b5-04_c2_0.5mMiptg-R1,F,TBD,,,,,1930,HPLC,50312,c2-b5-04_c2_0.5mMiptg-R1,Acetate,,2018-04-12 23:19:59.810494+00:00,hours,g/L,1.90674
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50195,c2-b5-02_c2_1.0mMiptg-R1,F,TBD,,,,,1930,HPLC,50318,c2-b5-02_c2_1.0mMiptg-R1,Acetate,,2018-04-12 23:20:00.783752+00:00,hours,g/L,2.74913
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50189,c2-b5-04_c2_0.5mMiptg-R1,F,TBD,,,,,1930,HPLC,50312,c2-b5-04_c2_0.5mMiptg-R1,Formate,,2018-04-12 23:19:59.784476+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50194,c2-b5-01_c2_1.0mMiptg-R3,F,TBD,,,,,1930,HPLC,50317,c2-b5-01_c2_1.0mMiptg-R3,Pyruvate,,2018-04-12 23:20:00.490636+00:00,hours,g/L,0.24694
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50189,c2-b5-04_c2_0.5mMiptg-R1,F,TBD,,,,,1930,HPLC,50312,c2-b5-04_c2_0.5mMiptg-R1,D-Lactate,,2018-04-12 23:19:59.758309+00:00,hours,g/L,0.0
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50167,c2-b5-03_c2-R3,F,TBD,,,,,1930,HPLC,50290,c2-b5-03_c2-R3,D-Glucose,,2018-04-12 23:19:56.100995+00:00,hours,g/L,1.6184
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50189,c2-b5-04_c2_0.5mMiptg-R1,F,TBD,,,,,1930,HPLC,50312,c2-b5-04_c2_0.5mMiptg-R1,Succinate,,2018-04-12 23:19:59.732300+00:00,hours,g/L,0.20142
50155,ajinomoto cycle 2 batch 5,PaulOpgenorth@lbl.gov,50194,c2-b5-01_c2_1.0mMiptg-R3,F,TBD,,,,,1930,HPLC,50317,c2-b5-01_c2_1.0mMiptg-R3,D-Glucose,,2018-04-12 23:20:00.516602+00:00,hours,g/L,0.91807
