Study ID,Study Name,Study Contact,Line ID,Line Name,Control,Strain,Carbon Source,Carbon Labeling,Line Experimenter,Line Contact,Protocol ID,Protocol Name,Assay ID,Assay Name,Measurement Type,Compartment,Measurement Updated,X Units,Y Units,0.0,27.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47089,b1-08-1,F,JBEI-17791,2% Glucose,100% unlabeled,,,1934,LC-MS,48890,b1-08-1,Pyruvate,IC,2017-10-10 18:25:19.093815+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47174,b3-16-2,F,JBEI-17806,2% Glucose,100% unlabeled,,,1934,LC-MS,48990,b3-16-2,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:34.126640+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47197,b3-rfp-01,F,,2% Glucose,100% unlabeled,,,1934,LC-MS,48956,b3-rfp-01,L-Malate,IC,2017-10-10 18:25:34.743391+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47175,b3-16-3,F,JBEI-17806,2% Glucose,100% unlabeled,,,1934,LC-MS,48991,b3-16-3,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:34.307611+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47134,b2-32-1,F,JBEI-17826,2% Glucose,100% unlabeled,,,1934,LC-MS,48935,b2-32-1,L-Malate,IC,2017-10-10 18:25:30.155006+00:00,hours,uM,,6.46
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47176,b3-18-1,F,JBEI-17804,2% Glucose,100% unlabeled,,,1934,LC-MS,48992,b3-18-1,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:34.440375+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47113,b2-25-1,F,JBEI-17808,2% Glucose,100% unlabeled,,,1934,LC-MS,48914,b2-25-1,Succinate,IC,2017-10-10 18:25:24.652444+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47177,b3-18-2,F,JBEI-17804,2% Glucose,100% unlabeled,,,1934,LC-MS,48993,b3-18-2,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:34.574323+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47102,b1-22-2,F,JBEI-17810,2% Glucose,100% unlabeled,,,1934,LC-MS,48903,b1-22-2,Pyruvate,IC,2017-10-10 18:25:22.239330+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47178,b3-18-3,F,JBEI-17804,2% Glucose,100% unlabeled,,,1934,LC-MS,48994,b3-18-3,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:34.713020+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,1934,LC-MS,48898,b1-15-1,Succinate,IC,2017-10-10 18:25:20.968893+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47179,b3-21-1,F,JBEI-17827,2% Glucose,100% unlabeled,,,1934,LC-MS,48995,b3-21-1,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:34.847389+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47129,b2-30-2,F,JBEI-17822,2% Glucose,100% unlabeled,,,1934,LC-MS,48930,b2-30-2,L-Malate,IC,2017-10-10 18:25:28.920872+00:00,hours,uM,,2.17
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47180,b3-21-2,F,JBEI-17827,2% Glucose,100% unlabeled,,,1934,LC-MS,48996,b3-21-2,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:34.983585+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47094,b1-11-2,F,JBEI-17785,2% Glucose,100% unlabeled,,,1934,LC-MS,48895,b1-11-2,L-Malate,IC,2017-10-10 18:25:20.284435+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47181,b3-21-3,F,JBEI-17827,2% Glucose,100% unlabeled,,,1934,LC-MS,48997,b3-21-3,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:35.114496+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47093,b1-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,1934,LC-MS,48894,b1-11-1,Succinate,IC,2017-10-10 18:25:20.048990+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47182,b3-23-1,F,JBEI-17824,2% Glucose,100% unlabeled,,,1934,LC-MS,48998,b3-23-1,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:35.244254+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47092,b1-09-2,F,JBEI-17792,2% Glucose,100% unlabeled,,,1934,LC-MS,48893,b1-09-2,Succinate,IC,2017-10-10 18:25:19.834681+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47183,b3-23-2,F,JBEI-17824,2% Glucose,100% unlabeled,,,1934,LC-MS,48999,b3-23-2,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:35.381532+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47092,b1-09-2,F,JBEI-17792,2% Glucose,100% unlabeled,,,1934,LC-MS,48893,b1-09-2,L-Malate,IC,2017-10-10 18:25:19.861510+00:00,hours,uM,,1.12
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47184,b3-23-3,F,JBEI-17824,2% Glucose,100% unlabeled,,,1934,LC-MS,49000,b3-23-3,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:35.515659+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47094,b1-11-2,F,JBEI-17785,2% Glucose,100% unlabeled,,,1934,LC-MS,48895,b1-11-2,Succinate,IC,2017-10-10 18:25:20.257988+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47185,b3-24-1,F,JBEI-17832,2% Glucose,100% unlabeled,,,1934,LC-MS,49001,b3-24-1,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:35.652228+00:00,hours,,,9794.6465
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47093,b1-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,1934,LC-MS,48894,b1-11-1,L-Malate,IC,2017-10-10 18:25:20.074615+00:00,hours,uM,,1.1
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47186,b3-24-2,F,JBEI-17832,2% Glucose,100% unlabeled,,,1934,LC-MS,49002,b3-24-2,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:35.783746+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47094,b1-11-2,F,JBEI-17785,2% Glucose,100% unlabeled,,,1934,LC-MS,48895,b1-11-2,Pyruvate,IC,2017-10-10 18:25:20.231355+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47187,b3-24-3,F,JBEI-17832,2% Glucose,100% unlabeled,,,1934,LC-MS,49003,b3-24-3,Stearoyl-CoA (n-C18:0CoA),IC,2017-10-10 19:20:35.913936+00:00,hours,,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,1934,LC-MS,48898,b1-15-1,Pyruvate,IC,2017-10-10 18:25:20.931769+00:00,hours,uM,,0.16
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47173,b3-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,1934,LC-MS,48989,b3-16-1,Oxaloacetate,IC,2017-10-10 18:25:43.731615+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47095,b1-12-1,F,JBEI-17786,2% Glucose,100% unlabeled,,,1934,LC-MS,48896,b1-12-1,L-Malate,IC,2017-10-10 18:25:20.499539+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47112,b2-19-3,F,JBEI-17788,2% Glucose,100% unlabeled,,,1934,LC-MS,48913,b2-19-3,Citrate,IC,2017-10-10 18:25:24.380864+00:00,hours,uM,,42.47
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47129,b2-30-2,F,JBEI-17822,2% Glucose,100% unlabeled,,,1934,LC-MS,48930,b2-30-2,Succinate,IC,2017-10-10 18:25:28.883906+00:00,hours,uM,,717.62
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47150,b2-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,1934,LC-MS,48954,b2-9017-2,Oxaloacetate,IC,2017-10-10 18:25:34.381539+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47095,b1-12-1,F,JBEI-17786,2% Glucose,100% unlabeled,,,1934,LC-MS,48896,b1-12-1,Pyruvate,IC,2017-10-10 18:25:20.446632+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47111,b2-19-2,F,JBEI-17788,2% Glucose,100% unlabeled,,,1934,LC-MS,48912,b2-19-2,Phosphoenolpyruvate,IC,2017-10-10 18:25:24.274758+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47095,b1-12-1,F,JBEI-17786,2% Glucose,100% unlabeled,,,1934,LC-MS,48896,b1-12-1,Succinate,IC,2017-10-10 18:25:20.472840+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47132,b2-31-2,F,JBEI-17820,2% Glucose,100% unlabeled,,,1934,LC-MS,48933,b2-31-2,Phosphoenolpyruvate,IC,2017-10-10 18:25:29.750151+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,1934,LC-MS,48897,b1-12-2,L-Malate,IC,2017-10-10 18:25:20.710092+00:00,hours,uM,,4.16
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47110,b2-19-1,F,JBEI-17788,2% Glucose,100% unlabeled,,,1934,LC-MS,48911,b2-19-1,Oxaloacetate,IC,2017-10-10 18:25:24.112496+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47093,b1-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,1934,LC-MS,48894,b1-11-1,Pyruvate,IC,2017-10-10 18:25:20.023024+00:00,hours,uM,,0.35
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47121,b2-27-3,F,JBEI-17809,2% Glucose,100% unlabeled,,,1934,LC-MS,48922,b2-27-3,Oxaloacetate,IC,2017-10-10 18:25:26.730284+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,1934,LC-MS,48897,b1-12-2,Succinate,IC,2017-10-10 18:25:20.683521+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47110,b2-19-1,F,JBEI-17788,2% Glucose,100% unlabeled,,,1934,LC-MS,48911,b2-19-1,Citrate,IC,2017-10-10 18:25:23.955386+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47128,b2-30-1,F,JBEI-17822,2% Glucose,100% unlabeled,,,1934,LC-MS,48929,b2-30-1,Pyruvate,IC,2017-10-10 18:25:28.555790+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,1934,LC-MS,48917,b2-26-1,Phosphoenolpyruvate,IC,2017-10-10 18:25:25.340082+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47102,b1-22-2,F,JBEI-17810,2% Glucose,100% unlabeled,,,1934,LC-MS,48903,b1-22-2,Succinate,IC,2017-10-10 18:25:22.266604+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47109,b2-11-3,F,JBEI-17785,2% Glucose,100% unlabeled,,,1934,LC-MS,48910,b2-11-3,Phosphoenolpyruvate,IC,2017-10-10 18:25:23.849858+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,1934,LC-MS,48900,b1-16-1,Succinate,IC,2017-10-10 18:25:21.561565+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47113,b2-25-1,F,JBEI-17808,2% Glucose,100% unlabeled,,,1934,LC-MS,48914,b2-25-1,Oxaloacetate,IC,2017-10-10 18:25:24.758005+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,1934,LC-MS,48899,b1-15-2,Succinate,IC,2017-10-10 18:25:21.266216+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47108,b2-11-2,F,JBEI-17785,2% Glucose,100% unlabeled,,,1934,LC-MS,48909,b2-11-2,Oxaloacetate,IC,2017-10-10 18:25:23.691437+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47097,b1-15-1,F,JBEI-17787,2% Glucose,100% unlabeled,,,1934,LC-MS,48898,b1-15-1,L-Malate,IC,2017-10-10 18:25:21.005693+00:00,hours,uM,,5.85
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47112,b2-19-3,F,JBEI-17788,2% Glucose,100% unlabeled,,,1934,LC-MS,48913,b2-19-3,Phosphoenolpyruvate,IC,2017-10-10 18:25:24.491372+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,1934,LC-MS,48899,b1-15-2,Pyruvate,IC,2017-10-10 18:25:21.230027+00:00,hours,uM,,0.08
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47108,b2-11-2,F,JBEI-17785,2% Glucose,100% unlabeled,,,1934,LC-MS,48909,b2-11-2,Citrate,IC,2017-10-10 18:25:23.530022+00:00,hours,uM,,63.49
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,1934,LC-MS,48900,b1-16-1,Pyruvate,IC,2017-10-10 18:25:21.525128+00:00,hours,uM,,0.15
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47088,b1-04-2,F,JBEI-17790,2% Glucose,100% unlabeled,,,1934,LC-MS,48889,b1-04-2,Oxaloacetate,IC,2017-10-10 18:25:19.011792+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47127,b2-29-3,F,JBEI-17816,2% Glucose,100% unlabeled,,,1934,LC-MS,48928,b2-29-3,L-Malate,IC,2017-10-10 18:25:28.337501+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47107,b2-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,1934,LC-MS,48908,b2-11-1,Phosphoenolpyruvate,IC,2017-10-10 18:25:23.423217+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47096,b1-12-2,F,JBEI-17786,2% Glucose,100% unlabeled,,,1934,LC-MS,48897,b1-12-2,Pyruvate,IC,2017-10-10 18:25:20.657386+00:00,hours,uM,,0.69
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47111,b2-19-2,F,JBEI-17788,2% Glucose,100% unlabeled,,,1934,LC-MS,48912,b2-19-2,Oxaloacetate,IC,2017-10-10 18:25:24.328180+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47098,b1-15-2,F,JBEI-17787,2% Glucose,100% unlabeled,,,1934,LC-MS,48899,b1-15-2,L-Malate,IC,2017-10-10 18:25:21.303043+00:00,hours,uM,,3.68
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47106,b1-rfp-2,F,,2% Glucose,100% unlabeled,,,1934,LC-MS,48907,b1-rfp-2,Oxaloacetate,IC,2017-10-10 18:25:23.254132+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47126,b2-29-2,F,JBEI-17816,2% Glucose,100% unlabeled,,,1934,LC-MS,48927,b2-29-2,L-Malate,IC,2017-10-10 18:25:28.052581+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47113,b2-25-1,F,JBEI-17808,2% Glucose,100% unlabeled,,,1934,LC-MS,48914,b2-25-1,Phosphoenolpyruvate,IC,2017-10-10 18:25:24.705845+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47101,b1-22-1,F,JBEI-17810,2% Glucose,100% unlabeled,,,1934,LC-MS,48902,b1-22-1,L-Malate,IC,2017-10-10 18:25:22.079670+00:00,hours,uM,,2.5
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47106,b1-rfp-2,F,,2% Glucose,100% unlabeled,,,1934,LC-MS,48907,b1-rfp-2,Citrate,IC,2017-10-10 18:25:23.094640+00:00,hours,uM,,49.4
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47100,b1-16-2,F,JBEI-17806,2% Glucose,100% unlabeled,,,1934,LC-MS,48901,b1-16-2,Succinate,IC,2017-10-10 18:25:21.840974+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47112,b2-19-3,F,JBEI-17788,2% Glucose,100% unlabeled,,,1934,LC-MS,48913,b2-19-3,Oxaloacetate,IC,2017-10-10 18:25:24.545340+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47099,b1-16-1,F,JBEI-17806,2% Glucose,100% unlabeled,,,1934,LC-MS,48900,b1-16-1,L-Malate,IC,2017-10-10 18:25:21.598261+00:00,hours,uM,,1.82
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47105,b1-rfp-1,F,,2% Glucose,100% unlabeled,,,1934,LC-MS,48906,b1-rfp-1,Phosphoenolpyruvate,IC,2017-10-10 18:25:22.985359+00:00,hours,uM,,2.73
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47100,b1-16-2,F,JBEI-17806,2% Glucose,100% unlabeled,,,1934,LC-MS,48901,b1-16-2,Pyruvate,IC,2017-10-10 18:25:21.810587+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47113,b2-25-1,F,JBEI-17808,2% Glucose,100% unlabeled,,,1934,LC-MS,48914,b2-25-1,Citrate,IC,2017-10-10 18:25:24.597770+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47101,b1-22-1,F,JBEI-17810,2% Glucose,100% unlabeled,,,1934,LC-MS,48902,b1-22-1,Pyruvate,IC,2017-10-10 18:25:22.027251+00:00,hours,uM,,0.43
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47104,b1-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,1934,LC-MS,48905,b1-9017-2,Oxaloacetate,IC,2017-10-10 18:25:22.812804+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47100,b1-16-2,F,JBEI-17806,2% Glucose,100% unlabeled,,,1934,LC-MS,48901,b1-16-2,L-Malate,IC,2017-10-10 18:25:21.869250+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47116,b2-26-1,F,JBEI-17805,2% Glucose,100% unlabeled,,,1934,LC-MS,48917,b2-26-1,Citrate,IC,2017-10-10 18:25:25.235040+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47126,b2-29-2,F,JBEI-17816,2% Glucose,100% unlabeled,,,1934,LC-MS,48927,b2-29-2,Succinate,IC,2017-10-10 18:25:28.013277+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47104,b1-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,1934,LC-MS,48905,b1-9017-2,Citrate,IC,2017-10-10 18:25:22.648862+00:00,hours,uM,,38.66
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47101,b1-22-1,F,JBEI-17810,2% Glucose,100% unlabeled,,,1934,LC-MS,48902,b1-22-1,Succinate,IC,2017-10-10 18:25:22.054214+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47114,b2-25-2,F,JBEI-17808,2% Glucose,100% unlabeled,,,1934,LC-MS,48915,b2-25-2,Oxaloacetate,IC,2017-10-10 18:25:24.969992+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47113,b2-25-1,F,JBEI-17808,2% Glucose,100% unlabeled,,,1934,LC-MS,48914,b2-25-1,Pyruvate,IC,2017-10-10 18:25:24.625785+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47103,b1-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,1934,LC-MS,48904,b1-9017-1,Phosphoenolpyruvate,IC,2017-10-10 18:25:22.536636+00:00,hours,uM,,6.58
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47107,b2-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,1934,LC-MS,48908,b2-11-1,L-Malate,IC,2017-10-10 18:25:23.395186+00:00,hours,uM,,10.38
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47114,b2-25-2,F,JBEI-17808,2% Glucose,100% unlabeled,,,1934,LC-MS,48915,b2-25-2,Citrate,IC,2017-10-10 18:25:24.810912+00:00,hours,uM,,5.49
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47104,b1-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,1934,LC-MS,48905,b1-9017-2,L-Malate,IC,2017-10-10 18:25:22.731255+00:00,hours,uM,,4.33
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47102,b1-22-2,F,JBEI-17810,2% Glucose,100% unlabeled,,,1934,LC-MS,48903,b1-22-2,Oxaloacetate,IC,2017-10-10 18:25:22.370006+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47103,b1-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,1934,LC-MS,48904,b1-9017-1,Succinate,IC,2017-10-10 18:25:22.482610+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47114,b2-25-2,F,JBEI-17808,2% Glucose,100% unlabeled,,,1934,LC-MS,48915,b2-25-2,Phosphoenolpyruvate,IC,2017-10-10 18:25:24.916466+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47102,b1-22-2,F,JBEI-17810,2% Glucose,100% unlabeled,,,1934,LC-MS,48903,b1-22-2,L-Malate,IC,2017-10-10 18:25:22.292384+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47102,b1-22-2,F,JBEI-17810,2% Glucose,100% unlabeled,,,1934,LC-MS,48903,b1-22-2,Citrate,IC,2017-10-10 18:25:22.212466+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47103,b1-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,1934,LC-MS,48904,b1-9017-1,Pyruvate,IC,2017-10-10 18:25:22.455230+00:00,hours,uM,,0.43
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47115,b2-25-3,F,JBEI-17808,2% Glucose,100% unlabeled,,,1934,LC-MS,48916,b2-25-3,Oxaloacetate,IC,2017-10-10 18:25:25.180723+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47104,b1-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,1934,LC-MS,48905,b1-9017-2,Succinate,IC,2017-10-10 18:25:22.703758+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47101,b1-22-1,F,JBEI-17810,2% Glucose,100% unlabeled,,,1934,LC-MS,48902,b1-22-1,Phosphoenolpyruvate,IC,2017-10-10 18:25:22.105667+00:00,hours,uM,,14.94
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47103,b1-9017-1,F,JBEI-9017,2% Glucose,100% unlabeled,,,1934,LC-MS,48904,b1-9017-1,L-Malate,IC,2017-10-10 18:25:22.509085+00:00,hours,uM,,4.37
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47115,b2-25-3,F,JBEI-17808,2% Glucose,100% unlabeled,,,1934,LC-MS,48916,b2-25-3,Citrate,IC,2017-10-10 18:25:25.022785+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47104,b1-9017-2,F,JBEI-9017,2% Glucose,100% unlabeled,,,1934,LC-MS,48905,b1-9017-2,Pyruvate,IC,2017-10-10 18:25:22.676624+00:00,hours,uM,,0.49
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47100,b1-16-2,F,JBEI-17806,2% Glucose,100% unlabeled,,,1934,LC-MS,48901,b1-16-2,Oxaloacetate,IC,2017-10-10 18:25:21.948962+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47107,b2-11-1,F,JBEI-17785,2% Glucose,100% unlabeled,,,1934,LC-MS,48908,b2-11-1,Succinate,IC,2017-10-10 18:25:23.363668+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47115,b2-25-3,F,JBEI-17808,2% Glucose,100% unlabeled,,,1934,LC-MS,48916,b2-25-3,Phosphoenolpyruvate,IC,2017-10-10 18:25:25.128696+00:00,hours,uM,,0.0
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47105,b1-rfp-1,F,,2% Glucose,100% unlabeled,,,1934,LC-MS,48906,b1-rfp-1,L-Malate,IC,2017-10-10 18:25:22.957331+00:00,hours,uM,,2.2
47082,Ajinomoto Cycle 1,PaulOpgenorth@lbl.gov,47100,b1-16-2,F,JBEI-17806,2% Glucose,100% unlabeled,,,1934,LC-MS,48901,b1-16-2,Citrate,IC,2017-10-10 18:25:21.782089+00:00,hours,uM,,0.0
